,X,Y
0,1.8674698795180722,-1.2108669646090842
1,1.1686746987951806,-0.011459456099477294
2,0.7951807228915662,-0.8821235022931868
3,1.4779116465863453,0.0065293974996706305
4,1.6465863453815262,-0.6025464183680586
5,1.1244979919678715,-0.06143204110729783
6,0.9116465863453814,-0.4137770314447625
7,0.8795180722891566,-0.6604864706184999
8,0.024096385542168672,0.438444896454508
9,0.2971887550200803,1.202695965382038
10,1.2771084337349397,0.1327946519605545
11,1.4819277108433735,-0.04962880722215102
12,1.3815261044176705,0.37109909811511543
13,0.07630522088353413,0.8450160048994009
14,1.1967871485943775,0.07136158349196697
15,1.7228915662650601,-0.7739760334607029
16,0.5662650602409638,0.33574461333183864
17,0.5622489959839357,0.11794514402606826
18,1.0562248995983936,-0.8677266432990864
19,1.8473895582329316,-1.7640005648731827
20,0.0,0.3693145252303073
21,0.6506024096385542,0.04647435318457893
22,0.9919678714859437,-1.1160247353749275
23,0.19277108433734938,1.1577123057539132
24,0.8634538152610441,-0.4530340697512916
25,1.4698795180722892,0.4861585231423119
26,0.7108433734939759,-0.7559678639730066
27,0.6265060240963854,-0.11526575794406427
28,0.24497991967871482,0.7362127005939357
29,0.9156626506024096,-1.29249868898741
30,1.899598393574297,-2.1607662244835217
31,0.899598393574297,-0.8731178348514856
32,1.4056224899598393,0.06488194253337476
33,1.0923694779116466,-0.4215823248418634
34,1.6666666666666665,-0.8824698452633729
35,0.9598393574297188,-0.777152710324303
36,0.1686746987951807,0.5242452785665417
37,1.0040160642570282,-1.009739263921928
38,0.3975903614457831,1.026004506732423
39,0.285140562248996,0.5271768644405976
40,1.7590361445783131,-1.4440400695830764
41,1.8714859437751004,-1.3654205888734865
42,1.8433734939759034,-1.4790472378911794
43,0.2690763052208835,0.7386601191127801
44,1.3775100401606426,0.2343691390893763
45,0.429718875502008,0.7648073925266959
46,0.8152610441767068,-0.9163352403088159
47,1.7991967871485943,-1.4562760783422708
48,0.321285140562249,0.7718703033077857
49,1.751004016064257,-1.058814640687345
50,0.6907630522088353,-0.3127350728091028
51,1.9156626506024095,-1.659554440558003
52,1.1726907630522088,0.15605525405306875
53,1.9959839357429718,-1.6762248747452038
54,0.4457831325301204,0.8098183304445623
55,0.8353413654618473,-0.5205611486336996
56,0.7991967871485943,0.035045994775705136
57,1.9518072289156625,-1.7220941974136301
58,1.6305220883534135,-0.0172294568680402
59,0.9437751004016064,-0.5706311714536035
60,1.497991967871486,0.045790443844693884
61,0.31726907630522083,1.2316387284013572
62,1.5502008032128514,-0.42766654944917337
63,0.8112449799196786,-0.5775153363903751
64,1.321285140562249,-0.1859228107225015
65,0.2931726907630522,0.7106288021461573
66,1.3293172690763053,0.456879462013982
67,0.502008032128514,0.43943796184898976
68,1.5060240963855422,0.05639869945440801
69,1.1526104417670682,0.017256715213400775
70,1.3855421686746987,0.7186335002391387
71,1.4899598393574296,-0.3681373989097223
72,1.2449799196787148,-0.1641005718190014
73,0.7028112449799196,-0.20689261317139357
74,1.570281124497992,-0.12189354269074848
75,0.8915662650602408,-0.32538822415165103
76,1.4497991967871484,0.3088152988984636
77,0.6666666666666666,-0.3113926487637528
78,1.7710843373493974,-0.8633419870481598
79,1.6586345381526104,-0.9017496928779919
80,0.6746987951807228,-0.4471684104444183
81,0.393574297188755,0.7641201521618499
82,1.1485943775100402,-0.8204309125922045
83,0.34538152610441764,1.2246615769273346
84,1.5100401606425702,-0.16834024766635103
85,1.6104417670682731,-0.8166313277657264
86,1.7389558232931726,-0.8603468580655413
87,0.20883534136546184,0.4441642174820297
88,0.9236947791164658,-0.8734634853127419
89,1.783132530120482,-1.2717426970424115
90,0.1606425702811245,0.9933929172566633
91,0.3373493975903614,1.0244216895781995
92,1.7911646586345382,-1.2351877169490382
93,1.6224899598393574,-0.29991172461054827
94,1.3654618473895583,0.24219417903223106
95,0.48192771084337344,0.20020422646622715
96,0.36947791164658633,0.5765600119340808
97,0.1365461847389558,0.6449848990029666
98,0.4578313253012048,0.7032619124635971
99,1.6385542168674698,-0.5197224369385799
100,0.056224899598393566,-0.33074495437178975
101,0.823293172690763,-0.5546873590445182
102,1.0481927710843373,-0.5087071875206942
103,0.5261044176706827,0.6078995767790017
104,0.57429718875502,0.5997814790014767
105,0.646586345381526,-0.048769173270813024
106,0.9357429718875501,-1.2204352812683243
107,1.5662650602409638,-0.9581891023868867
108,1.3373493975903614,0.6639615489746852
109,1.3333333333333333,0.3994714718890172
110,1.036144578313253,-0.9202098202889462
111,0.931726907630522,-0.5502102870481005
112,1.3012048192771084,0.4703562913635694
113,0.22489959839357426,1.0050944338628722
114,0.4216867469879518,0.48917206497934984
115,1.855421686746988,-1.3728158981124365
116,0.01606425702811245,0.38842180210210503
117,1.3895582329317269,0.2133051999242681
118,1.5943775100401605,-0.39965258829459577
119,0.9477911646586344,-1.3655487725007904
120,0.24899598393574296,0.8428511979733837
121,1.3694779116465863,0.33550195250113535
122,1.0281124497991967,-1.0219516450695512
123,0.0642570281124498,0.11459057652912608
124,0.6144578313253012,-0.2498011525772299
125,0.47791164658634533,1.409140732746721
126,0.5140562248995983,0.9672483908225051
127,1.9317269076305221,-1.7049126401923824
128,1.4738955823293172,-0.5414573674668394
129,0.570281124497992,0.3353353892439761
130,0.3052208835341365,1.2518939369678028
131,0.7269076305220883,-0.3409980334012778
132,0.41767068273092367,1.3277398419669724
133,1.176706827309237,-0.3242239569718801
134,0.8072289156626505,-0.343144285701225
135,1.2690763052208835,0.06267694855148764
136,0.8514056224899598,-0.887397597443261
137,1.4457831325301205,-0.4675405776935272
138,0.967871485943775,-0.8921613077518653
139,0.3253012048192771,0.7428952195917135
140,0.28112449799196787,0.46119121730283674
141,0.3092369477911646,1.2315656797725498
142,0.5783132530120482,0.4549908080434391
143,0.6586345381526104,0.46636238900823906
144,1.216867469879518,-0.07755143782790763
145,1.8634538152610443,-1.7597822934612115
146,1.2570281124497993,0.11753225666900302
147,0.48594377510040154,0.5725569118432949
148,0.7349397590361445,-0.6542205523503868
149,0.7550200803212851,0.013790805379410798
150,0.004016064257028112,-0.46244552201565814
151,0.1004016064257028,0.15973818384172978
152,0.7510040160642569,-1.2244638238031356
153,1.4176706827309236,-0.3537707898822954
154,1.963855421686747,-2.0011550222684624
155,0.465863453815261,1.1609281057086724
156,1.7751004016064256,-1.3062049064228434
157,0.34939759036144574,1.1045906609627643
